Year,States,Total,Compensatory,special education,Child nutrition,Vocational,others,,,,,,,
2011,California,9440619.00 ,2529281.00 ,2467209.00 ,1698041.00 ,59170.00 ,2686918.00 ,,,,,,,
2011,Colorado,886089.00 ,215474.00 ,206455.00 ,147721.00 ,6869.00 ,309570.00 ,,,,,,,
2011,Connecticut,757253.00 ,133927.00 ,169191.00 ,95461.00 ,7251.00 ,351423.00 ,,,,,,,
2011,Delaware,192182.00 ,37629.00 ,31856.00 ,30358.00 ,3336.00 ,89003.00 ,,,,,,,
2011,District of Columbia,146922.00 ,39933.00 ,10416.00 ,21666.00 ,2220.00 ,72687.00 ,,,,,,,
2011,Florida,4485385.00 ,972115.00 ,845792.00 ,756143.00 ,40792.00 ,1870543.00 ,,,,,,,
2011,Georgia,2188115.00 ,480713.00 ,281923.00 ,547276.00 ,19666.00 ,858537.00 ,,,,,,,
2011,Hawaii,291122.00 ,54333.00 ,50244.00 ,45171.00 ,3155.00 ,138219.00 ,,,,,,,
2011,Idaho,275190.00 ,59894.00 ,61277.00 ,68819.00 ,3415.00 ,81785.00 ,,,,,,,
2011,Illinois,2730536.00 ,781607.00 ,742391.00 ,464843.00 ,30154.00 ,711541.00 ,,,,,,,
2011,Indiana,1009857.00 ,230389.00 ,238376.00 ,254868.00 ,8698.00 ,277526.00 ,,,,,,,
2011,Iowa,570918.00 ,103709.00 ,156099.00 ,102462.00 ,6025.00 ,202623.00 ,,,,,,,
2011,Kansas,583398.00 ,124126.00 ,0.00 ,122674.00 ,1510.00 ,335088.00 ,,,,,,,
2011,Kentucky,1104480.00 ,295217.00 ,0.00 ,217232.00 ,0.00 ,592031.00 ,,,,,,,
2011,Louisiana,1389049.00 ,338985.00 ,251281.00 ,236812.00 ,10338.00 ,551633.00 ,,,,,,,
2011,Maine,268105.00 ,63408.00 ,72201.00 ,40780.00 ,2063.00 ,89653.00 ,,,,,,,
2011,Maryland,1218719.00 ,262561.00 ,291243.00 ,173340.00 ,11155.00 ,480420.00 ,,,,,,,
2011,Massachusetts,1146574.00 ,230314.00 ,270035.00 ,171487.00 ,11663.00 ,463075.00 ,,,,,,,
2011,Michigan,2328913.00 ,508194.00 ,395693.00 ,308768.00 ,24714.00 ,1091544.00 ,,,,,,,
2011,Minnesota,792248.00 ,176279.00 ,251448.00 ,153327.00 ,6931.00 ,204263.00 ,,,,,,,
2011,Mississippi,953136.00 ,201991.00 ,100968.00 ,201471.00 ,6154.00 ,442552.00 ,,,,,,,
2011,Missouri,1289901.00 ,205111.00 ,178124.00 ,212238.00 ,12865.00 ,681563.00 ,,,,,,,
2011,Montana,204931.00 ,59533.00 ,48404.00 ,29997.00 ,3046.00 ,63951.00 ,,,,,,,
2011,Nebraska,517219.00 ,71004.00 ,73024.00 ,68294.00 ,4025.00 ,300872.00 ,,,,,,,
2011,Nevada,425276.00 ,126543.00 ,92827.00 ,93046.00 ,4100.00 ,108760.00 ,,,,,,,
2011,New Hampshire,179366.00 ,47076.00 ,45812.00 ,25824.00 ,3870.00 ,56784.00 ,,,,,,,
2011,New Jersey,1265830.00 ,347882.00 ,472136.00 ,242118.00 ,9559.00 ,194135.00 ,,,,,,,
2011,New Mexico,390408.00 ,113226.00 ,114802.00 ,1398.00 ,7239.00 ,153743.00 ,,,,,,,
2011,New York,5084207.00 ,1567200.00 ,1113484.00 ,603377.00 ,20051.00 ,1780095.00 ,,,,,,,
2011,North Carolina,1891300.00 ,164579.00 ,165939.00 ,410294.00 ,0.00 ,1150488.00 ,,,,,,,
2011,North Dakota,139921.00 ,54344.00 ,36228.00 ,17534.00 ,2655.00 ,29160.00 ,,,,,,,
2011,Ohio,2425057.00 ,711750.00 ,553963.00 ,338939.00 ,36402.00 ,784003.00 ,,,,,,,
2011,Oklahoma,876158.00 ,187200.00 ,174950.00 ,193484.00 ,13308.00 ,307216.00 ,,,,,,,
2011,Oregon,812208.00 ,202519.00 ,175293.00 ,128250.00 ,7938.00 ,298208.00 ,,,,,,,
2011,Pennsylvania,3205422.00 ,685376.00 ,658508.00 ,377687.00 ,30577.00 ,1453274.00 ,,,,,,,
2011,Rhode Island,228507.00 ,64223.00 ,55876.00 ,31878.00 ,4437.00 ,72093.00 ,,,,,,,
2011,South Carolina,1038727.00 ,266295.00 ,218133.00 ,231795.00 ,12594.00 ,309910.00 ,,,,,,,
2011,South Dakota,193280.00 ,59917.00 ,38589.00 ,25069.00 ,1249.00 ,68456.00 ,,,,,,,
2011,Tennessee,1229786.00 ,348836.00 ,300326.00 ,283956.00 ,19744.00 ,276924.00 ,,,,,,,
2011,Texas,7304933.00 ,1605167.00 ,697515.00 ,1567442.00 ,54010.00 ,3380799.00 ,,,,,,,
2011,Utah,461620.00 ,69508.00 ,142731.00 ,115589.00 ,7094.00 ,126698.00 ,,,,,,,
2011,Vermont,97397.00 ,31659.00 ,21299.00 ,17261.00 ,2475.00 ,24703.00 ,,,,,,,
2011,Virginia,1301696.00 ,295530.00 ,347741.00 ,251683.00 ,18231.00 ,388511.00 ,,,,,,,
2011,Washington,1207754.00 ,270497.00 ,222646.00 ,213775.00 ,6936.00 ,493900.00 ,,,,,,,
2011,West Virginia,493033.00 ,115835.00 ,94840.00 ,76442.00 ,4533.00 ,201383.00 ,,,,,,,
2011,Wisconsin,945216.00 ,269861.00 ,252013.00 ,171194.00 ,5592.00 ,246556.00 ,,,,,,,
2011,Wyoming,140636.00 ,48359.00 ,35801.00 ,16945.00 ,2107.00 ,37424.00 ,,,,,,,
2012,United States,55191467.00 ,14692499.00 ,11368422.00 ,12960376.00 ,547311.00 ,15622859.00 ,,,,,,,
2012,Alabama,769404.00 ,243066.00 ,190123.00 ,240517.00 ,12768.00 ,82930.00 ,,,,,,,
2012,Alaska,184663.00 ,47780.00 ,34714.00 ,38692.00 ,2972.00 ,60505.00 ,,,,,,,
2012,Arizona,1038954.00 ,307531.00 ,173710.00 ,282438.00 ,16481.00 ,258794.00 ,,,,,,,
2012,Arkansas,627541.00 ,178822.00 ,124445.00 ,161271.00 ,8479.00 ,154524.00 ,,,,,,,
2012,California,8254345.00 ,2091193.00 ,1958986.00 ,1762788.00 ,49131.00 ,2392247.00 ,,,,,,,
2012,Colorado,609200.00 ,194112.00 ,151844.00 ,155965.00 ,6394.00 ,100885.00 ,,,,,,,
2012,Connecticut,464539.00 ,106124.00 ,122881.00 ,102850.00 ,6028.00 ,126656.00 ,,,,,,,
2012,Delaware,183793.00 ,40511.00 ,30457.00 ,33478.00 ,4169.00 ,75178.00 ,,,,,,,
2012,District of Columbia,109168.00 ,38970.00 ,9988.00 ,22688.00 ,2355.00 ,35167.00 ,,,,,,,
2012,Florida,2823935.00 ,855476.00 ,629884.00 ,796568.00 ,34994.00 ,507013.00 ,,,,,,,
2012,Georgia,1778983.00 ,539744.00 ,325450.00 ,582124.00 ,16431.00 ,315234.00 ,,,,,,,
2012,Hawaii,251188.00 ,59405.00 ,41724.00 ,51160.00 ,2779.00 ,96120.00 ,,,,,,,
2012,Idaho,249715.00 ,57131.00 ,51824.00 ,71876.00 ,3005.00 ,65879.00 ,,,,,,,
2012,Illinois,2285407.00 ,603081.00 ,631650.00 ,493872.00 ,25935.00 ,530869.00 ,,,,,,,
2012,Indiana,1084087.00 ,257801.00 ,238048.00 ,272834.00 ,8793.00 ,306611.00 ,,,,,,,
2012,Iowa,488465.00 ,94850.00 ,124912.00 ,109596.00 ,5822.00 ,153285.00 ,,,,,,,
2012,Kansas,379572.00 ,116250.00 ,0.00 ,129584.00 ,1795.00 ,131943.00 ,,,,,,,
2012,Kentucky,917781.00 ,252753.00 ,0.00 ,232954.00 ,0.00 ,432074.00 ,,,,,,,
2012,Louisiana,1413990.00 ,346885.00 ,233109.00 ,247686.00 ,0.00 ,586310.00 ,,,,,,,
2012,Maine,214191.00 ,52410.00 ,49887.00 ,42324.00 ,1997.00 ,67573.00 ,,,,,,,
2012,Maryland,792753.00 ,200576.00 ,215933.00 ,191492.00 ,8938.00 ,175814.00 ,,,,,,,
2012,Massachusetts,936645.00 ,225589.00 ,272815.00 ,178471.00 ,11993.00 ,247777.00 ,,,,,,,
2012,Michigan,1681725.00 ,479897.00 ,385140.00 ,340297.00 ,21496.00 ,454895.00 ,,,,,,,
2012,Minnesota,670947.00 ,152121.00 ,172984.00 ,162366.00 ,6101.00 ,177375.00 ,,,,,,,
2012,Mississippi,744679.00 ,210924.00 ,116454.00 ,210793.00 ,6254.00 ,200254.00 ,,,,,,,
2012,Missouri,944919.00 ,234311.00 ,169088.00 ,239318.00 ,13276.00 ,288926.00 ,,,,,,,
2012,Montana,149145.00 ,54508.00 ,36219.00 ,30976.00 ,3170.00 ,24272.00 ,,,,,,,
2012,Nebraska,320639.00 ,67861.00 ,46449.00 ,74547.00 ,3021.00 ,128761.00 ,,,,,,,
2012,Nevada,372561.00 ,108052.00 ,75635.00 ,100653.00 ,5329.00 ,82892.00 ,,,,,,,
2012,New Hampshire,179618.00 ,43208.00 ,36193.00 ,26998.00 ,3537.00 ,69682.00 ,,,,,,,
2012,New Jersey,1352123.00 ,293448.00 ,365859.00 ,271261.00 ,8264.00 ,413291.00 ,,,,,,,
2012,New Mexico,348343.00 ,105762.00 ,80561.00 ,1777.00 ,4836.00 ,155407.00 ,,,,,,,
2012,New York,3717496.00 ,1227933.00 ,766360.00 ,636283.00 ,20979.00 ,1065941.00 ,,,,,,,
2012,North Carolina,1641904.00 ,53004.00 ,17837.00 ,442100.00 ,0.00 ,1128963.00 ,,,,,,,
2012,North Dakota,118914.00 ,45535.00 ,30163.00 ,20040.00 ,2542.00 ,20634.00 ,,,,,,,
2012,Ohio,1899856.00 ,610876.00 ,417813.00 ,369526.00 ,33856.00 ,467785.00 ,,,,,,,
2012,Oklahoma,683540.00 ,199257.00 ,152485.00 ,202496.00 ,15302.00 ,114000.00 ,,,,,,,
2012,Oregon,529001.00 ,178427.00 ,135666.00 ,136182.00 ,6670.00 ,72056.00 ,,,,,,,
2012,Pennsylvania,1959584.00 ,654995.00 ,493669.00 ,393015.00 ,26197.00 ,391708.00 ,,,,,,,
2012,Rhode Island,199284.00 ,55609.00 ,42610.00 ,35028.00 ,4329.00 ,61708.00 ,,,,,,,
2012,South Carolina,845371.00 ,250013.00 ,178952.00 ,247028.00 ,10447.00 ,158931.00 ,,,,,,,
2012,South Dakota,129891.00 ,53295.00 ,29891.00 ,26374.00 ,1303.00 ,19028.00 ,,,,,,,
2012,Tennessee,1218880.00 ,298710.00 ,253198.00 ,330755.00 ,18265.00 ,317952.00 ,,,,,,,
2012,Texas,5592373.00 ,1380135.00 ,785076.00 ,1542389.00 ,53238.00 ,1831535.00 ,,,,,,,
2012,Utah,386172.00 ,58497.00 ,110668.00 ,119896.00 ,6950.00 ,90161.00 ,,,,,,,
2012,Vermont,117165.00 ,34740.00 ,26887.00 ,19640.00 ,2565.00 ,33333.00 ,,,,,,,
2012,Virginia,1237669.00 ,299611.00 ,310071.00 ,274343.00 ,18196.00 ,335448.00 ,,,,,,,
2012,Washington,890243.00 ,247753.00 ,234899.00 ,224679.00 ,7164.00 ,175748.00 ,,,,,,,
2012,West Virginia,414617.00 ,110733.00 ,84635.00 ,84389.00 ,4796.00 ,130064.00 ,,,,,,,
2012,Wisconsin,855057.00 ,231136.00 ,167370.00 ,178016.00 ,5697.00 ,272838.00 ,,,,,,,
2012,Wyoming,131432.00 ,42088.00 ,33206.00 ,17983.00 ,2272.00 ,35883.00 ,,,,,,,
2013,United States,49890851.00 ,14347383.00 ,11126118.00 ,13757072.00 ,553338.00 ,10106940.00 ,,,,,,,
2013,Alabama,791188.00 ,258868.00 ,179262.00 ,259688.00 ,11209.00 ,82161.00 ,,,,,,,
2013,Alaska,153783.00 ,45915.00 ,33653.00 ,39695.00 ,2903.00 ,31617.00 ,,,,,,,
2013,Arizona,1012160.00 ,327711.00 ,171948.00 ,297479.00 ,18500.00 ,196522.00 ,,,,,,,
2013,Arkansas,533805.00 ,159928.00 ,108059.00 ,164375.00 ,8282.00 ,93161.00 ,,,,,,,
2013,California,7267395.00 ,1925686.00 ,1856367.00 ,1900927.00 ,51744.00 ,1532671.00 ,,,,,,,
2013,Colorado,591557.00 ,165974.00 ,148927.00 ,179335.00 ,6482.00 ,90839.00 ,,,,,,,
2013,Connecticut,394015.00 ,106264.00 ,120954.00 ,105790.00 ,6781.00 ,54226.00 ,,,,,,,
2013,Delaware,151096.00 ,39584.00 ,29998.00 ,35946.00 ,3551.00 ,42017.00 ,,,,,,,
2013,District of Columbia,96331.00 ,32760.00 ,13622.00 ,22088.00 ,2527.00 ,25334.00 ,,,,,,,
2013,Florida,2800189.00 ,831959.00 ,612542.00 ,844914.00 ,33906.00 ,476868.00 ,,,,,,,
2013,Georgia,1730719.00 ,533708.00 ,318715.00 ,606230.00 ,16746.00 ,255320.00 ,,,,,,,
2013,Hawaii,214457.00 ,46636.00 ,38832.00 ,43837.00 ,2225.00 ,82927.00 ,,,,,,,
2013,Idaho,225524.00 ,55378.00 ,52151.00 ,72164.00 ,2956.00 ,42875.00 ,,,,,,,
2013,Illinois,2152219.00 ,653880.00 ,577444.00 ,525342.00 ,29280.00 ,366273.00 ,,,,,,,
2013,Indiana,963310.00 ,246005.00 ,247954.00 ,274873.00 ,7402.00 ,187076.00 ,,,,,,,
2013,Iowa,440194.00 ,94476.00 ,120860.00 ,116672.00 ,5583.00 ,102603.00 ,,,,,,,
2013,Kansas,397551.00 ,116339.00 ,0.00 ,134532.00 ,1783.00 ,144897.00 ,,,,,,,
2013,Kentucky,800525.00 ,246614.00 ,0.00 ,249997.00 ,0.00 ,303914.00 ,,,,,,,
2013,Louisiana,1131153.00 ,308268.00 ,164471.00 ,244366.00 ,10021.00 ,404027.00 ,,,,,,,
2013,Maine,184178.00 ,54591.00 ,48051.00 ,46654.00 ,2015.00 ,32867.00 ,,,,,,,
2013,Maryland,764760.00 ,193891.00 ,194734.00 ,199999.00 ,8636.00 ,167500.00 ,,,,,,,
2013,Massachusetts,775492.00 ,193305.00 ,258484.00 ,172798.00 ,10532.00 ,140373.00 ,,,,,,,
2013,Michigan,1450270.00 ,430918.00 ,399435.00 ,345806.00 ,21372.00 ,252739.00 ,,,,,,,
2013,Minnesota,596759.00 ,160212.00 ,167236.00 ,170706.00 ,6122.00 ,92483.00 ,,,,,,,
2013,Mississippi,663895.00 ,199595.00 ,121675.00 ,219573.00 ,5902.00 ,117150.00 ,,,,,,,
2013,Missouri,845908.00 ,221351.00 ,178917.00 ,247063.00 ,11973.00 ,186604.00 ,,,,,,,
2013,Montana,146180.00 ,55868.00 ,32987.00 ,32504.00 ,2708.00 ,22113.00 ,,,,,,,
2013,Nebraska,313324.00 ,90719.00 ,80090.00 ,76524.00 ,3024.00 ,62967.00 ,,,,,,,
2013,Nevada,364608.00 ,122587.00 ,71886.00 ,107101.00 ,5202.00 ,57832.00 ,,,,,,,
2013,New Hampshire,157359.00 ,40229.00 ,34652.00 ,28251.00 ,3771.00 ,50456.00 ,,,,,,,
2013,New Jersey,1124106.00 ,278479.00 ,351445.00 ,291644.00 ,8142.00 ,194396.00 ,,,,,,,
2013,New Mexico,385890.00 ,132259.00 ,96112.00 ,1812.00 ,8340.00 ,147367.00 ,,,,,,,
2013,New York,3263853.00 ,1029675.00 ,697546.00 ,736459.00 ,15111.00 ,785062.00 ,,,,,,,
2013,North Carolina,1416522.00 ,414121.00 ,331546.00 ,453557.00 ,0.00 ,217298.00 ,,,,,,,
2013,North Dakota,106959.00 ,41425.00 ,27852.00 ,20009.00 ,2366.00 ,15307.00 ,,,,,,,
2013,Ohio,1603665.00 ,522804.00 ,371850.00 ,395356.00 ,34811.00 ,278844.00 ,,,,,,,
2013,Oklahoma,631679.00 ,180445.00 ,137605.00 ,211394.00 ,12785.00 ,89450.00 ,,,,,,,
2013,Oregon,452641.00 ,152964.00 ,129986.00 ,133425.00 ,6649.00 ,29617.00 ,,,,,,,
2013,Pennsylvania,1857968.00 ,638642.00 ,425187.00 ,407675.00 ,27497.00 ,358967.00 ,,,,,,,
2013,Rhode Island,189028.00 ,49693.00 ,38933.00 ,37012.00 ,4237.00 ,59153.00 ,,,,,,,
2013,South Carolina,811341.00 ,240375.00 ,163777.00 ,256757.00 ,11997.00 ,138435.00 ,,,,,,,
2013,South Dakota,123663.00 ,47216.00 ,28721.00 ,27699.00 ,1322.00 ,18705.00 ,,,,,,,
2013,Tennessee,1118689.00 ,306052.00 ,226939.00 ,346295.00 ,20331.00 ,219072.00 ,,,,,,,
2013,Texas,5153911.00 ,1398515.00 ,822535.00 ,1723099.00 ,52981.00 ,1156781.00 ,,,,,,,
2013,Utah,376270.00 ,62811.00 ,103077.00 ,120332.00 ,4970.00 ,85080.00 ,,,,,,,
2013,Vermont,107854.00 ,33197.00 ,25403.00 ,22149.00 ,2471.00 ,24634.00 ,,,,,,,
2013,Virginia,974391.00 ,265469.00 ,268158.00 ,281650.00 ,17442.00 ,141672.00 ,,,,,,,
2013,Washington,842159.00 ,228812.00 ,223543.00 ,232037.00 ,6857.00 ,150910.00 ,,,,,,,
2013,West Virginia,368592.00 ,101482.00 ,70324.00 ,91573.00 ,4412.00 ,100801.00 ,,,,,,,
2013,Wisconsin,773070.00 ,229945.00 ,178705.00 ,183547.00 ,5552.00 ,175321.00 ,,,,,,,
2013,Wyoming,98696.00 ,33783.00 ,22968.00 ,18362.00 ,1927.00 ,21656.00 ,,,,,,,
2014,United States,48816213.00 ,13469407.00 ,10853117.00 ,14275850.00 ,517529.00 ,9700310.00 ,,,,,,,
2014,Alabama,774249.00 ,236706.00 ,170411.00 ,273753.00 ,11513.00 ,81866.00 ,,,,,,,
2014,Alaska,146915.00 ,46361.00 ,34573.00 ,40298.00 ,3497.00 ,22186.00 ,,,,,,,
2014,Arizona,961489.00 ,302161.00 ,154114.00 ,309185.00 ,15420.00 ,180609.00 ,,,,,,,
2014,Arkansas,517844.00 ,153634.00 ,121401.00 ,169641.00 ,7567.00 ,65601.00 ,,,,,,,
2014,California,6945098.00 ,1702383.00 ,1851890.00 ,1987189.00 ,49330.00 ,1354306.00 ,,,,,,,
2014,Colorado,580018.00 ,144992.00 ,148511.00 ,184173.00 ,5962.00 ,96380.00 ,,,,,,,
2014,Connecticut,375107.00 ,100062.00 ,116609.00 ,116835.00 ,5890.00 ,35711.00 ,,,,,,,
2014,Delaware,133055.00 ,40445.00 ,26495.00 ,31381.00 ,2874.00 ,31860.00 ,,,,,,,
2014,District of Columbia,98146.00 ,32958.00 ,13116.00 ,25850.00 ,2551.00 ,23671.00 ,,,,,,,
2014,Florida,2871503.00 ,789473.00 ,620673.00 ,905711.00 ,31601.00 ,524045.00 ,,,,,,,
2014,Georgia,1740907.00 ,523164.00 ,302818.00 ,632953.00 ,15749.00 ,266223.00 ,,,,,,,
2014,Hawaii,230208.00 ,50252.00 ,43178.00 ,60237.00 ,2776.00 ,73765.00 ,,,,,,,
2014,Idaho,222973.00 ,58409.00 ,49538.00 ,73575.00 ,3196.00 ,38255.00 ,,,,,,,
2014,Illinois,2181275.00 ,718119.00 ,528591.00 ,541991.00 ,24545.00 ,368029.00 ,,,,,,,
2014,Indiana,919619.00 ,226197.00 ,238797.00 ,291885.00 ,6109.00 ,156631.00 ,,,,,,,
2014,Iowa,439416.00 ,86719.00 ,120212.00 ,122253.00 ,5741.00 ,104491.00 ,,,,,,,
2014,Kansas,396455.00 ,103676.00 ,0.00 ,141454.00 ,1468.00 ,149857.00 ,,,,,,,
2014,Kentucky,766281.00 ,222779.00 ,0.00 ,265060.00 ,0.00 ,278442.00 ,,,,,,,
2014,Louisiana,1177504.00 ,271304.00 ,155582.00 ,250646.00 ,8844.00 ,491128.00 ,,,,,,,
2014,Maine,174005.00 ,53097.00 ,46919.00 ,44345.00 ,2033.00 ,27611.00 ,,,,,,,
2014,Maryland,760513.00 ,201769.00 ,184812.00 ,211501.00 ,8766.00 ,153665.00 ,,,,,,,
2014,Massachusetts,753452.00 ,182683.00 ,246358.00 ,188947.00 ,12262.00 ,123202.00 ,,,,,,,
2014,Michigan,1389191.00 ,392556.00 ,378148.00 ,351213.00 ,18519.00 ,248755.00 ,,,,,,,
2014,Minnesota,586621.00 ,148297.00 ,165055.00 ,177991.00 ,5748.00 ,89530.00 ,,,,,,,
2014,Mississippi,621094.00 ,179051.00 ,112886.00 ,225959.00 ,6598.00 ,96600.00 ,,,,,,,
2014,Missouri,842090.00 ,231823.00 ,170500.00 ,253545.00 ,11131.00 ,175091.00 ,,,,,,,
2014,Montana,145040.00 ,54995.00 ,34928.00 ,33584.00 ,2599.00 ,18934.00 ,,,,,,,
2014,Nebraska,277516.00 ,59276.00 ,72356.00 ,82189.00 ,2549.00 ,61146.00 ,,,,,,,
2014,Nevada,358878.00 ,109361.00 ,72149.00 ,113028.00 ,4909.00 ,59431.00 ,,,,,,,
2014,New Hampshire,156461.00 ,37999.00 ,30870.00 ,29381.00 ,3325.00 ,54886.00 ,,,,,,,
2014,New Jersey,1127706.00 ,280116.00 ,337727.00 ,309619.00 ,8420.00 ,191824.00 ,,,,,,,
2014,New Mexico,334086.00 ,98072.00 ,82863.00 ,1583.00 ,6079.00 ,145489.00 ,,,,,,,
2014,New York,3301676.00 ,1038819.00 ,714394.00 ,760940.00 ,16792.00 ,770731.00 ,,,,,,,
2014,North Carolina,1377997.00 ,418285.00 ,325877.00 ,464517.00 ,0.00 ,169318.00 ,,,,,,,
2014,North Dakota,118176.00 ,36703.00 ,26101.00 ,20900.00 ,1896.00 ,32576.00 ,,,,,,,
2014,Ohio,1579773.00 ,546026.00 ,357508.00 ,376285.00 ,33204.00 ,266750.00 ,,,,,,,
2014,Oklahoma,615556.00 ,164238.00 ,135575.00 ,209204.00 ,10803.00 ,95736.00 ,,,,,,,
2014,Oregon,503813.00 ,155648.00 ,119243.00 ,134654.00 ,6096.00 ,88172.00 ,,,,,,,
2014,Pennsylvania,1658381.00 ,511921.00 ,400746.00 ,418955.00 ,25182.00 ,301577.00 ,,,,,,,
2014,Rhode Island,182048.00 ,45475.00 ,37409.00 ,38751.00 ,3904.00 ,56509.00 ,,,,,,,
2014,South Carolina,810546.00 ,217267.00 ,181528.00 ,258397.00 ,10237.00 ,143117.00 ,,,,,,,
2014,South Dakota,124889.00 ,45054.00 ,30723.00 ,29219.00 ,1470.00 ,18423.00 ,,,,,,,
2014,Tennessee,1057858.00 ,279782.00 ,216829.00 ,354200.00 ,17906.00 ,189141.00 ,,,,,,,
2014,Texas,5102956.00 ,1276550.00 ,821125.00 ,1779568.00 ,48593.00 ,1177120.00 ,,,,,,,
2014,Utah,352224.00 ,64063.00 ,92222.00 ,122067.00 ,5333.00 ,68539.00 ,,,,,,,
2014,Vermont,97144.00 ,29839.00 ,23313.00 ,23728.00 ,2239.00 ,18025.00 ,,,,,,,
2014,Virginia,886627.00 ,230847.00 ,262263.00 ,292139.00 ,16922.00 ,84456.00 ,,,,,,,
2014,Washington,822842.00 ,218169.00 ,211912.00 ,240879.00 ,7561.00 ,144321.00 ,,,,,,,
2014,West Virginia,338191.00 ,95340.00 ,69634.00 ,95024.00 ,4298.00 ,73895.00 ,,,,,,,
2014,Wisconsin,783789.00 ,220945.00 ,172271.00 ,190219.00 ,5319.00 ,195035.00 ,,,,,,,
2014,Wyoming,97012.00 ,35547.00 ,22364.00 ,19249.00 ,2203.00 ,17649.00 ,,,,,,,
2015,United States,48862983.00 ,13167192.00 ,10821981.00 ,15018241.00 ,538759.00 ,9316810.00 ,,,,,,,
2015,Alabama,778269.00 ,227500.00 ,172822.00 ,285061.00 ,11382.00 ,81504.00 ,,,,,,,
2015,Alaska,155447.00 ,46570.00 ,34841.00 ,46057.00 ,3381.00 ,24598.00 ,,,,,,,
2015,Arizona,924722.00 ,301180.00 ,150378.00 ,313944.00 ,18621.00 ,140599.00 ,,,,,,,
2015,Arkansas,540182.00 ,162129.00 ,128707.00 ,176957.00 ,7128.00 ,65261.00 ,,,,,,,
2015,California,7080540.00 ,1787665.00 ,1842851.00 ,2049163.00 ,56939.00 ,1343922.00 ,,,,,,,
2015,Colorado,599803.00 ,153410.00 ,145670.00 ,193135.00 ,6242.00 ,101346.00 ,,,,,,,
2015,Connecticut,385418.00 ,106353.00 ,116381.00 ,121531.00 ,5886.00 ,35267.00 ,,,,,,,
2015,Delaware,137544.00 ,42171.00 ,29449.00 ,42088.00 ,3288.00 ,20548.00 ,,,,,,,
2015,District of Columbia,94570.00 ,27631.00 ,12770.00 ,24534.00 ,2128.00 ,27507.00 ,,,,,,,
2015,Florida,2860217.00 ,787571.00 ,610683.00 ,958519.00 ,34697.00 ,468747.00 ,,,,,,,
2015,Georgia,1763671.00 ,541220.00 ,308972.00 ,670441.00 ,16771.00 ,226267.00 ,,,,,,,
2015,Hawaii,208866.00 ,41788.00 ,42408.00 ,61209.00 ,2164.00 ,61297.00 ,,,,,,,
2015,Idaho,223174.00 ,57927.00 ,50613.00 ,75474.00 ,3179.00 ,35981.00 ,,,,,,,
2015,Illinois,2136384.00 ,625703.00 ,539106.00 ,582576.00 ,27018.00 ,361981.00 ,,,,,,,
2015,Indiana,913691.00 ,233943.00 ,225190.00 ,305827.00 ,5658.00 ,143073.00 ,,,,,,,
2015,Iowa,441190.00 ,88422.00 ,123758.00 ,128123.00 ,5712.00 ,95175.00 ,,,,,,,
2015,Kansas,447103.00 ,108748.00 ,0.00 ,146688.00 ,1370.00 ,190297.00 ,,,,,,,
2015,Kentucky,780457.00 ,220682.00 ,0.00 ,281578.00 ,0.00 ,278197.00 ,,,,,,,
2015,Louisiana,1138119.00 ,271201.00 ,160732.00 ,255364.00 ,9023.00 ,441799.00 ,,,,,,,
2015,Maine,173027.00 ,48320.00 ,49767.00 ,46240.00 ,1958.00 ,26742.00 ,,,,,,,
2015,Maryland,764206.00 ,192341.00 ,187844.00 ,229280.00 ,8741.00 ,146000.00 ,,,,,,,
2015,Massachusetts,737649.00 ,194467.00 ,246743.00 ,200914.00 ,11106.00 ,84419.00 ,,,,,,,
2015,Michigan,1409053.00 ,413254.00 ,376732.00 ,364751.00 ,19146.00 ,235170.00 ,,,,,,,
2015,Minnesota,580848.00 ,135907.00 ,161463.00 ,190038.00 ,5554.00 ,87886.00 ,,,,,,,
2015,Mississippi,631176.00 ,182833.00 ,113595.00 ,230442.00 ,6208.00 ,98098.00 ,,,,,,,
2015,Missouri,896028.00 ,224727.00 ,173067.00 ,261576.00 ,11730.00 ,224928.00 ,,,,,,,
2015,Montana,146263.00 ,54120.00 ,34926.00 ,35121.00 ,2653.00 ,19443.00 ,,,,,,,
2015,Nebraska,300856.00 ,83536.00 ,71557.00 ,83711.00 ,3251.00 ,58801.00 ,,,,,,,
2015,Nevada,368677.00 ,116459.00 ,69718.00 ,116573.00 ,5184.00 ,60743.00 ,,,,,,,
2015,New Hampshire,159417.00 ,39991.00 ,30570.00 ,29284.00 ,3192.00 ,56380.00 ,,,,,,,
2015,New Jersey,1128148.00 ,271490.00 ,342783.00 ,328249.00 ,9165.00 ,176461.00 ,,,,,,,
2015,New Mexico,346169.00 ,112697.00 ,88753.00 ,4551.00 ,7985.00 ,132183.00 ,,,,,,,
2015,New York,2810125.00 ,620076.00 ,665729.00 ,798913.00 ,15177.00 ,710230.00 ,,,,,,,
2015,North Carolina,1393079.00 ,437535.00 ,316143.00 ,493993.00 ,0.00 ,145408.00 ,,,,,,,
2015,North Dakota,105779.00 ,35794.00 ,27287.00 ,25200.00 ,0.00 ,17498.00 ,,,,,,,
2015,Ohio,1557015.00 ,520761.00 ,374425.00 ,407326.00 ,31810.00 ,222693.00 ,,,,,,,
2015,Oklahoma,610640.00 ,155357.00 ,138252.00 ,216519.00 ,10753.00 ,89759.00 ,,,,,,,
